"","srid","is_geographic","has_flipped_axes","spheroid","prime_meridian","datum","projection","unit","axis_1_name","axis_1_orientation","axis_2_name","axis_2_orientation"
"3081",6410,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3082",6411,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3083",6412,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3084",6413,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3085",6414,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Albers_Conic_Equal_Area","metre","X","East","Y","North"
"3086",6415,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3087",6416,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3088",6417,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3089",6418,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3090",6419,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3091",6420,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3092",6421,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3093",6422,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3094",6423,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3095",6424,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3096",6425,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3097",6426,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3098",6427,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3099",6428,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3100",6429,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3101",6430,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3102",6431,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3103",6432,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3104",6433,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3105",6434,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3106",6435,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3107",6436,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3108",6437,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3109",6438,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3110",6439,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Albers_Conic_Equal_Area","metre","X","East","Y","North"
"3111",6440,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3112",6441,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3113",6442,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3114",6443,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3115",6444,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3116",6445,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3117",6446,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3118",6447,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3119",6448,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3120",6449,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3121",6450,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3122",6451,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3123",6452,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3124",6453,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3125",6454,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3126",6455,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3127",6456,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3128",6457,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3129",6458,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3130",6459,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3131",6460,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3132",6461,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3133",6462,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3134",6463,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3135",6464,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3136",6465,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3137",6466,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3138",6467,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3139",6468,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3140",6469,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3141",6470,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3142",6471,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3143",6472,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3144",6473,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3145",6474,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3146",6475,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3147",6476,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3148",6477,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3149",6478,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3150",6479,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3151",6480,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3152",6481,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3153",6482,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3154",6483,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3155",6484,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3156",6485,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3157",6486,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3158",6487,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3159",6488,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3160",6489,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3161",6490,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3162",6491,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3163",6492,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3164",6493,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3165",6494,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"3166",6495,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3167",6496,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"3168",6497,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Hotine_Oblique_Mercator","metre","X","East","Y","North"
"3169",6498,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3170",6499,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"3171",6500,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3172",6501,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3173",6502,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3174",6503,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3175",6504,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3176",6505,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3177",6506,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3178",6507,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3179",6508,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3180",6509,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3181",6510,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3182",6511,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3183",6512,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3184",6513,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3185",6514,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3186",6515,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"3187",6516,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"3188",6517,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2007","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"3189",6518,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3190",6519,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3191",6520,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3192",6521,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3193",6522,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3194",6523,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
"3195",6524,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","metre","X","East","Y","North"
"3196",6525,0,0,"GRS 1980","Greenwich","NAD83_National_Spatial_Reference_System_2011","Transverse_Mercator","US survey foot","X","East","Y","North"
